stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
3377699720882963,6680,Silvio Trentin,43.624462,1.429030,0,1970324837186019,1
3377699720882976,5200,Passerelle Haedens,43.613536,1.430662,0,1970324837186026,2
3377699720882977,5201,Passerelle Haedens,43.613551,1.431418,0,1970324837186026,2
3377699720882978,4820,Canal du Midi,43.614753,1.432951,0,1970324837186027,2
3377699720882979,411,Bachelier,43.607760,1.451360,0,1970324837186028,1
3377699720882980,410,Bachelier,43.607241,1.451242,0,1970324837186028,1
3377699720882981,140,Aqueduc,43.601649,1.458636,0,1970324837186029,1
3377699720882982,141,Aqueduc,43.601651,1.457893,0,1970324837186029,1
3377699720882983,7061,Tilleuls,43.600718,1.466855,0,1970324837186030,1
3377699720882984,7060,Tilleuls,43.600639,1.467490,0,1970324837186030,2
3377699720882985,1951,Deltour,43.600881,1.471715,0,1970324837186031,1
3377699720882986,1950,Deltour,43.600765,1.471154,0,1970324837186031,1
3377699720882987,310,Av. Raymond Naves,43.598201,1.472719,0,1970324837186032,1
3377699720882988,311,Av. Raymond Naves,43.598986,1.472661,0,1970324837186032,1
3377699720882989,3961,Lafilaire,43.596433,1.473278,0,1970324837186033,1
3377699720882990,3960,Lafilaire,43.595902,1.473276,0,1970324837186033,2
3377699720882991,4230,Limayrac,43.594072,1.472890,0,1970324837186034,1
3377699720882992,4231,Limayrac,43.594348,1.473174,0,1970324837186034,1
3377699720882993,430,Balansa,43.593125,1.474296,0,1970324837186035,1
3377699720882994,431,Balansa,43.593453,1.473537,0,1970324837186035,1
3377699720882995,3621,Jacinthes,43.592572,1.476104,0,1970324837186036,1
3377699720882996,3620,Jacinthes,43.592483,1.476000,0,1970324837186036,1
3377699720882997,840,Baroux,43.591849,1.478113,0,1970324837186037,2
3377699720882998,841,Baroux,43.591822,1.478518,0,1970324837186037,1
3377699720882999,2781,Firmis,43.589952,1.478893,0,1970324837186038,1
3377699720883000,2780,Firmis,43.589772,1.478737,0,1970324837186038,1
3377699720883001,5720,Pugens,43.587684,1.480118,0,1970324837186039,1
3377699720883002,4790,Mont Ventoux,43.586352,1.482629,0,1970324837186040,1
3377699720883003,4791,Mont Ventoux,43.586881,1.481790,0,1970324837186040,1
3377699720883004,60,Allègre,43.584631,1.485999,0,1970324837186041,1
3377699720883005,61,Allègre,43.585645,1.484217,0,1970324837186041,1
3377699720883006,3850,Ledormeur,43.583042,1.488261,0,1970324837186042,1
3377699720883007,3851,Ledormeur,43.583529,1.488012,0,1970324837186042,2
3377699720883013,6230,Route de Blagnac,43.618909,1.407229,0,1970324837186046,1
3377699720883014,6720,"Soleil d'Or",43.616316,1.409143,0,1970324837186047,1
3377699720883015,6721,"Soleil d'Or",43.616239,1.409069,0,1970324837186047,1
3377699720883016,1491,Cité Madrid,43.614028,1.411417,0,1970324837186048,1
3377699720883017,1490,Cité Madrid,43.614473,1.411093,0,1970324837186048,1
3377699720883018,2860,Fourmi,43.612471,1.413212,0,1970324837186049,1
3377699720883019,2861,Fourmi,43.611712,1.414162,0,1970324837186049,1
3377699720883021,6770,Suisse,43.611454,1.419294,0,1970324837186051,1
3377699720883022,2880,Canal de Brienne,43.609074,1.423926,0,1970324837186052,1
3377699720883024,451,Barcelone Leclerc,43.606992,1.430682,0,1970324837186054,1
3377699720883025,450,Barcelone Leclerc,43.607025,1.430565,0,1970324837186054,1
3377699720883026,4511,Mascard,43.599287,1.479334,0,1970324837186055,1
3377699720883027,4510,Mascard,43.599894,1.478043,0,1970324837186055,1
3377699720883028,241,Aubisque,43.597630,1.481576,0,1970324837186056,1
3377699720883029,240,Aubisque,43.597169,1.481928,0,1970324837186056,1
3377699720883033,5711,Providence,43.605412,1.458162,0,1970324837186058,1
3377699720883034,5710,Providence,43.605362,1.458362,0,1970324837186058,1
3377699720883035,6591,Savignac,43.606259,1.462416,0,1970324837186059,2
3377699720883036,6590,Savignac,43.606219,1.462791,0,1970324837186059,1
3377699720883037,230,Assalit,43.607051,1.466530,0,1970324837186060,1
3377699720883038,231,Assalit,43.606890,1.465529,0,1970324837186060,2
3377699720883039,4681,Monié,43.607343,1.468458,0,1970324837186061,1
3377699720883040,4680,Monié,43.607327,1.469986,0,1970324837186061,2
3377699720883041,1791,Crêtes,43.607362,1.471325,0,1970324837186062,1
3377699720883042,1790,Crêtes,43.607014,1.472281,0,1970324837186062,1
3377699720883045,1601,Coquille,43.607051,1.473238,0,1970324837186063,1
3377699720883046,1600,Coquille,43.606353,1.473349,0,1970324837186063,1
3377699720883049,4921,Navarre,43.604886,1.480236,0,1970324837186065,2
3377699720883050,4920,Navarre,43.604671,1.480241,0,1970324837186065,1
3377699720883051,1771,"Château de l'Hers",43.602879,1.480401,0,1970324837186066,1
3377699720883052,1770,"Château de l'Hers",43.602878,1.480206,0,1970324837186066,2
3377699720883053,1730,Fontanelles,43.601266,1.482919,0,1970324837186067,1
3377699720883054,1731,Fontanelles,43.600883,1.483637,0,1970324837186067,1
3377699720883055,1761,Carcassonne,43.599711,1.484385,0,1970324837186068,1
3377699720883056,1760,Carcassonne,43.599982,1.484162,0,1970324837186068,1
3377699720883057,6311,Rougenet,43.597685,1.484975,0,1970324837186069,1
3377699720883058,6310,Rougenet,43.597994,1.484782,0,1970324837186069,1
3377699720883059,3551,Ivoire,43.595876,1.486922,0,1970324837186070,1
3377699720883061,3550,Ivoire,43.595763,1.486976,0,1970324837186070,1
3377699720883065,5431,Place Bila,43.627296,1.459046,0,1970324837186073,1
3377699720883067,1081,Cazals,43.628324,1.459854,0,1970324837186074,1
3377699720883068,1080,Cazals,43.628881,1.460798,0,1970324837186074,1
3377699720883077,5370,Périssé,43.597695,1.458433,0,1970324837186080,1
3377699720883078,5371,Périssé,43.597641,1.458824,0,1970324837186080,1
3377699720883079,4130,Lanfant,43.596154,1.462458,0,1970324837186081,1
3377699720883080,4131,Lanfant,43.596468,1.461977,0,1970324837186081,1
3377699720883081,560,Belle Paule,43.594902,1.464348,0,1970324837186082,1
3377699720883082,561,Belle Paule,43.594941,1.464461,0,1970324837186082,1
3377699720883085,541,Beau Soleil,43.592488,1.467495,0,1970324837186084,1
3377699720883086,540,Beau Soleil,43.592421,1.467412,0,1970324837186084,1
3377699720883088,6600,Barrau,43.590259,1.470093,0,1970324837186085,1
3377699720883089,6601,Barrau,43.590884,1.469617,0,1970324837186085,1
3377699720883090,3150,Glaïeuls,43.588758,1.472035,0,1970324837186086,1
3377699720883091,3151,Glaïeuls,43.589385,1.471345,0,1970324837186086,1
3377699720883092,3980,Langevin,43.586151,1.474996,0,1970324837186087,1
3377699720883093,3981,Langevin,43.586839,1.474438,0,1970324837186087,1
3377699720883094,3320,Gers - Lartet,43.584307,1.477418,0,1970324837186088,1
3377699720883095,3321,Gers - Lartet,43.584434,1.477411,0,1970324837186088,1
3377699720883098,250,Aude,43.582600,1.482665,0,1970324837186090,1
3377699720883099,251,Aude,43.583058,1.481854,0,1970324837186090,1
3377699720883100,3080,Garin,43.579743,1.484252,0,1970324837186091,2
3377699720883101,3081,Garin,43.579752,1.484426,0,1970324837186091,2
3377699720883102,6911,Tahiti,43.579997,1.481511,0,1970324837186092,1
3377699720883103,6913,Tahiti,43.580088,1.480285,0,1970324837186092,1
3377699720883105,6910,Tahiti,43.579986,1.481363,0,1970324837186092,1
3377699720883108,770,Bréguet,43.576866,1.479253,0,1970324837186094,1
3377699720883109,771,Bréguet,43.577394,1.479601,0,1970324837186094,1
3377699720883110,4101,Piste des Géants,43.575575,1.480641,0,1970324837186095,1
3377699720883111,4100,Piste des Géants,43.575378,1.480826,0,1970324837186095,1
3377699720883112,6611,Sciences Sociales,43.607043,1.434685,0,1970324837186096,1
3377699720883114,2120,Duméril,43.590761,1.452396,0,1970324837186098,1
3377699720883115,2121,Duméril,43.590489,1.452320,0,1970324837186098,1
3377699720883116,811,Busca,43.588554,1.451090,0,1970324837186099,1
3377699720883117,810,Busca,43.589177,1.451262,0,1970324837186099,1
3377699720883118,5911,Rachou,43.586782,1.453531,0,1970324837186100,1
3377699720883119,5910,Rachou,43.586358,1.452080,0,1970324837186100,1
3377699720883120,5510,Place Henry Russell,43.585255,1.453055,0,1970324837186101,1
3377699720883121,5511,Place Henry Russell,43.585734,1.454072,0,1970324837186101,1
3377699720883138,2070,Dugay Trouin,43.572310,1.461061,0,1970324837186110,1
3377699720883139,2071,Dugay Trouin,43.572549,1.460887,0,1970324837186110,1
3377699720883143,6181,Roubichou,43.628415,1.463337,0,1970324837186113,1
3377699720883144,6180,Roubichou,43.628710,1.464180,0,1970324837186113,1
3377699720883145,6480,Ste-Augustine,43.627449,1.461434,0,1970324837186114,1
3377699720883146,6481,Ste-Augustine,43.627334,1.460965,0,1970324837186114,1
3377699720883147,470,Barrière de Croix-Daurade,43.625501,1.458904,0,1970324837186115,1
3377699720883148,473,Barrière de Croix-Daurade,43.625007,1.458613,0,1970324837186115,1
3377699720883150,6500,Ste-Hélène,43.623383,1.458998,0,1970324838479709,1
3377699720883151,283,Hauts de Bonnefoy,43.621085,1.457733,0,1970324837186117,1
3377699720883152,280,Hauts de Bonnefoy,43.621578,1.458109,0,1970324837186117,1
3377699720883154,2301,Eglise Bonnefoy,43.619148,1.456586,0,1970324837186118,1
3377699720883155,2300,Eglise Bonnefoy,43.619507,1.457061,0,1970324837186118,1
3377699720883158,151,Arago,43.617497,1.454685,0,1970324837186120,1
3377699720883159,150,Arago,43.617277,1.454598,0,1970324837186120,1
3377699720883160,5960,Matabiau - Raynal,43.614602,1.451594,0,1970324837186121,2
3377699720883161,5961,Matabiau - Raynal,43.614781,1.451568,0,1970324837186121,1
3377699720883162,5491,Place Roquelaine,43.612130,1.448230,0,1970324837186122,1
3377699720883163,5490,Place Roquelaine,43.612167,1.448418,0,1970324837186122,1
3377699720883174,4380,Lebas,43.576929,1.441825,0,1970324837186128,1
3377699720883178,4741,Mouettes,43.577145,1.439738,0,1970324837186132,1
3377699720883179,4740,Mouettes,43.577227,1.439914,0,1970324837186132,1
3377699720883180,3690,Jaffary,43.630507,1.461950,0,1970324837186133,1
3377699720883181,3691,Jaffary,43.631020,1.461955,0,1970324837186133,1
3377699720883182,1830,Croix-Daurade,43.634197,1.463528,0,1970324837186134,1
3377699720883183,1831,Croix-Daurade,43.633675,1.463254,0,1970324837186134,1
3377699720883184,4321,Lycée Raymond Naves,43.636372,1.464113,0,1970324837186135,1
3377699720883185,4320,Lycée Raymond Naves,43.636595,1.464452,0,1970324837186135,1
3377699720883186,4360,Luchet,43.637994,1.465115,0,1970324837186136,1
3377699720883187,4361,Luchet,43.638362,1.465060,0,1970324837186136,1
3377699720883188,10230,"Val d'Aran",43.649343,1.472852,0,1970324837186137,2
3377699720883189,10231,"Val d'Aran",43.649645,1.474433,0,1970324837186137,1
3377699720883190,10221,Bidart,43.650070,1.476911,0,1970324837186138,1
3377699720883191,10220,Bidart,43.649956,1.476814,0,1970324837186138,2
3377699720883192,10210,Roncevaux,43.651352,1.479673,0,1970324837186139,2
3377699720883193,10211,Roncevaux,43.651420,1.479588,0,1970324837186139,2
3377699720883194,10200,Biarritz,43.652145,1.483417,0,1970324837186140,1
3377699720883195,10201,Biarritz,43.652141,1.482961,0,1970324837186140,2
3377699720883198,10410,Cèdres,43.659204,1.478113,0,1970324837186142,1
3377699720883199,10411,Cèdres,43.658957,1.477572,0,1970324837186142,1
3377699720883200,10421,Côte de Cornaudric,43.661628,1.476019,0,1970324837186143,2
3377699720883201,10420,Côte de Cornaudric,43.661709,1.476073,0,1970324837186143,2
3377699720883202,10431,Jasmin,43.662681,1.474518,0,1970324837186144,1
3377699720883203,10430,Jasmin,43.663041,1.474443,0,1970324837186144,1
3377699720883204,10440,Tourterelles,43.663898,1.473805,0,1970324837186145,2
3377699720883205,10441,Tourterelles,43.663805,1.473735,0,1970324837186145,1
3377699720883206,10450,Geai,43.666918,1.474528,0,1970324837186146,2
3377699720883207,10451,Geai,43.666983,1.474442,0,1970324837186146,1
3377699720883208,10461,Pitchounelle,43.667376,1.476874,0,1970324837186147,1
3377699720883209,10460,Pitchounelle,43.667326,1.476721,0,1970324837186147,2
3377699720883210,10470,Agout,43.666392,1.480175,0,1970324837186148,1
3377699720883211,10471,Agout,43.666565,1.479811,0,1970324837186148,1
3377699720883212,10481,Séoune,43.665800,1.483064,0,1970324837186149,1
3377699720883213,10480,Séoune,43.665655,1.483234,0,1970324837186149,1
3377699720883214,10491,Condor,43.664131,1.484387,0,1970324837186150,2
3377699720883215,10490,Condor,43.663990,1.484291,0,1970324837186150,2
3377699720883216,860,Bd des Minimes,43.615031,1.448867,0,1970324837186151,2
3377699720883217,5971,Raisin,43.615199,1.445500,0,1970324837186152,1
3377699720883218,5970,Raisin,43.615583,1.445821,0,1970324837186152,1
3377699720883219,5240,Passerelle,43.615310,1.442713,0,1970324837186153,1
3377699720883220,5241,Passerelle,43.615074,1.442340,0,1970324837186153,2
3377699720883221,120,Anges,43.622207,1.437043,0,1970324837186154,1
3377699720883222,4570,Mazades,43.623893,1.436911,0,1970324837186155,1
3377699720883228,4930,Negreneys,43.624025,1.444386,0,1970324837186161,1
3377699720883230,1610,Cordeau,43.626038,1.444789,0,1970324838479691,2
3377699720883232,5681,Pradet,43.628205,1.447536,0,1970324837186164,2
3377699720883233,5680,Pradet,43.628407,1.448247,0,1970324837186164,1
3377699720883234,4280,Loubiague,43.632255,1.443895,0,1970324837186165,1
3377699720883235,4281,Loubiague,43.631690,1.443757,0,1970324837186165,2
3377699720883236,1151,Renan,43.633717,1.443707,0,1970324837186166,1
3377699720883237,1150,Renan,43.633981,1.443810,0,1970324837186166,1
3377699720883238,7231,Voivenel,43.635270,1.443765,0,1970324837186167,1
3377699720883239,7230,Voivenel,43.635396,1.443911,0,1970324837186167,1
3377699720883241,1192,Chamois,43.639436,1.444425,0,1970324837186169,1
3377699720883246,1180,Cerisiers,43.642237,1.444543,0,1970324837186171,2
3377699720883261,730,Boudou,43.652766,1.445598,0,1970324837186179,1
3377699720883262,731,Boudou,43.652577,1.445669,0,1970324837186179,2
3377699720883269,10130,Acacias,43.657067,1.470482,0,1970324837186184,1
3377699720883270,10131,Acacias,43.657131,1.470617,0,1970324837186184,1
3377699720883271,10141,Roses,43.656826,1.473174,0,1970324837186185,1
3377699720883272,10140,Roses,43.656668,1.473039,0,1970324837186185,1
3377699720883273,10100,Myosotis,43.658056,1.476262,0,1970324837186186,1
3377699720883274,10101,Myosotis,43.658357,1.476618,0,1970324837186186,1
3377699720883275,10510,Grive,43.658418,1.484314,0,1970324837186187,2
3377699720883276,10511,Grive,43.658516,1.484350,0,1970324837186187,2
3377699720883277,19400,"Vents d'Autan",43.658631,1.487641,0,1970324837186188,1
3377699720883278,19401,"Vents d'Autan",43.658684,1.487742,0,1970324837186188,1
3377699720883279,19411,Monts du Forez,43.657847,1.489336,0,1970324837186189,1
3377699720883280,19410,Monts du Forez,43.657705,1.489435,0,1970324837186189,1
3377699720883281,19420,Piscine,43.655347,1.491570,0,1970324837186190,1
3377699720883282,19421,Piscine,43.655750,1.491377,0,1970324837186190,1
3377699720883283,19430,Aspin,43.653772,1.492235,0,1970324837186191,1
3377699720883284,19431,Aspin,43.654210,1.491488,0,1970324837186191,1
3377699720883285,19441,Vence,43.652297,1.496005,0,1970324837186192,1
3377699720883286,19440,Vence,43.652105,1.496764,0,1970324837186192,2
3377699720883287,19450,Vallauris,43.650966,1.500172,0,1970324837186193,2
3377699720883288,19451,Vallauris,43.651122,1.500052,0,1970324837186193,1
3377699720883289,19460,St-Tropez,43.649947,1.502695,0,1970324837186194,1
3377699720883290,19461,St-Tropez,43.650206,1.502276,0,1970324837186194,1
3377699720883291,19470,Calicéo,43.649127,1.504545,0,1970324837186195,2
3377699720883292,19471,Calicéo,43.649397,1.504145,0,1970324837186195,1
3377699720883293,1981,Desnos,43.562913,1.391737,0,1970324837186196,1
3377699720883294,1980,Desnos,43.562802,1.391358,0,1970324837186196,1
3377699720883295,4731,Ourliac,43.561424,1.391999,0,1970324837186197,1
3377699720883296,4730,Ourliac,43.561384,1.391277,0,1970324837186197,1
3377699720883298,4191,Lestang,43.560497,1.393865,0,1970324837186198,1
3377699720883299,11610,Berdoulat,43.510035,1.388680,0,1970324837186199,1
3377699720883300,11611,Berdoulat,43.510858,1.388581,0,1970324837186199,1
3377699720883301,11631,Commune,43.501759,1.392600,0,1970324837186200,1
3377699720883302,11630,Commune,43.501607,1.392573,0,1970324837186200,2
3377699720883305,11651,Lachambre,43.499013,1.393821,0,1970324837186202,1
3377699720883306,11650,Lachambre,43.499257,1.393655,0,1970324837186202,1
3377699720883307,3210,Griffon,43.559569,1.501610,0,1970324837186203,1
3377699720883308,3211,Griffon,43.559517,1.501135,0,1970324837186203,2
3377699720883314,11771,Beaucru,43.491530,1.381487,0,1970324837186207,1
3377699720883315,11770,Beaucru,43.491291,1.382379,0,1970324837186207,1
3377699720883318,11780,Ecole Roquettes,43.494367,1.376430,0,1970324837186209,1
3377699720883319,11781,Ecole Roquettes,43.494301,1.376346,0,1970324837186209,1
3377699720883320,11790,Cimetière Roquettes,43.496705,1.370851,0,1970324837186210,1
3377699720883321,11791,Cimetière Roquettes,43.496539,1.370992,0,1970324837186210,1
3377699720883328,11831,Château Sud,43.497653,1.362301,0,1970324837186214,1
3377699720883329,11830,Château Sud,43.497814,1.362418,0,1970324837186214,1
3377699720883330,5290,Penent,43.576612,1.423807,0,1970324837186215,1
3377699720883331,5291,Penent,43.575968,1.424156,0,1970324837186215,1
3377699720883332,3011,Gallieni,43.573418,1.424288,0,1970324837186216,1
3377699720883333,3010,Gallieni,43.572930,1.424207,0,1970324837186216,1
3377699720883334,3990,Langlade,43.570298,1.424319,0,1970324837186217,1
3377699720883335,3991,Langlade,43.571436,1.424470,0,1970324837186217,1
3377699720883336,3130,Gironis - Mémorial AZF,43.563689,1.425271,0,1970324837186218,1
3377699720883337,3131,Gironis - Mémorial AZF,43.563762,1.425378,0,1970324837186218,1
3377699720883338,4451,Marchant,43.559432,1.424784,0,1970324837186219,1
3377699720883339,4450,Marchant,43.559423,1.424656,0,1970324837186219,1
3377699720883340,6670,Silos,43.556472,1.423986,0,1970324837186220,1
3377699720883341,6671,Silos,43.556613,1.424137,0,1970324837186220,1
3377699720883342,6211,"Route d'Espagne",43.553292,1.422501,0,1970324837186221,1
3377699720883343,6210,"Route d'Espagne",43.553134,1.422298,0,1970324837186221,1
3377699720883344,4041,Larrieu,43.548212,1.419872,0,1970324837186222,1
3377699720883345,4040,Larrieu,43.547706,1.419486,0,1970324837186222,1
3377699720883347,11240,Clairfont,43.541925,1.415242,0,1970324837186223,1
3377699720883348,11251,Frênes,43.541079,1.412671,0,1970324837186224,1
3377699720883349,11250,Frênes,43.541181,1.412690,0,1970324837186224,1
3377699720883350,11471,Ctre Cial Portet - Entrée 5,43.535885,1.407574,0,1970329131942544,2
3377699720883351,11470,Ctre Cial Portet - Entrée 5,43.536888,1.406538,0,1970329131942544,1
3377699720883352,11480,Saliège,43.534128,1.409963,0,1970324837186226,1
3377699720883353,11481,Saliège,43.534318,1.409925,0,1970324837186226,1
3377699720883354,11490,Boulodrome,43.532086,1.411994,0,1970324837186227,1
3377699720883355,11491,Boulodrome,43.532239,1.411943,0,1970324837186227,1
3377699720883356,11500,Collège de Portet,43.530333,1.410310,0,1970324837186228,1
3377699720883357,11501,Collège de Portet,43.530309,1.410461,0,1970324837186228,1
3377699720883358,11900,Piscine,43.528005,1.409243,0,1970324837186229,1
3377699720883359,11901,Piscine,43.528205,1.409372,0,1970324837186229,1
3377699720883360,11521,Pont Rocade,43.512155,1.383276,0,1970324837186230,1
3377699720883361,11520,Pont Rocade,43.511999,1.382586,0,1970324837186230,1
3377699720883362,11531,Colombier,43.510687,1.379107,0,1970324837186231,1
3377699720883363,11530,Colombier,43.510850,1.379345,0,1970324837186231,1
3377699720883368,11560,Tilleuls,43.507126,1.369799,0,1970324837186234,1
3377699720883369,11570,V. Auriol,43.503956,1.365955,0,1970324837186235,1
3377699720883370,11571,V. Auriol,43.503981,1.366188,0,1970324837186235,1
3377699720883374,17820,Ste-Anne,43.593299,1.504253,0,1970324837186239,1
3377699720883375,17821,Ste-Anne,43.593379,1.504311,0,1970324837186239,1
3377699720883434,1221,Charbonnière,43.577070,1.443002,0,1970324837186274,2
3377699720883435,1220,Charbonnière,43.577066,1.442841,0,1970324837186274,2
3377699720883436,3431,Herriot,43.574635,1.446660,0,1970324837186275,1
3377699720883437,3430,Herriot,43.574446,1.446908,0,1970324837186275,1
3377699720883438,5601,Palmiers,43.573738,1.448845,0,1970324837186276,1
3377699720883439,5600,Palmiers,43.573177,1.449411,0,1970324837186276,1
3377699720883440,701,Bon Voisin,43.570140,1.450636,0,1970324837186277,1
3377699720883441,700,Bon Voisin,43.570218,1.450476,0,1970324837186277,2
3377699720883442,1640,Coteaux,43.567314,1.452386,0,1970324837186278,1
3377699720883443,1641,Coteaux,43.567065,1.452736,0,1970324837186278,1
3377699720883446,5520,Ponsan Bellevue,43.563396,1.455379,0,1970324837186280,1
3377699720883447,5521,Ponsan Bellevue,43.563651,1.455325,0,1970324837186280,1
3377699720883448,741,Bourdette,43.555206,1.456995,0,1970324837186281,1
3377699720883449,740,Bourdette,43.554617,1.456611,0,1970324837186281,1
3377699720883450,3451,Larrey,43.553336,1.456802,0,1970324837186282,1
3377699720883451,3450,Larrey,43.552617,1.456920,0,1970324837186282,1
3377699720883452,4910,Narrade,43.551442,1.457230,0,1970324837186283,2
3377699720883453,4911,Narrade,43.551653,1.457322,0,1970324837186283,1
3377699720883454,5260,Pastel,43.549881,1.457363,0,1970324837186284,1
3377699720883455,5261,Pastel,43.549692,1.457436,0,1970324837186284,1
3377699720883456,2331,Eglise Pouvourville,43.548399,1.454373,0,1970324837186285,1
3377699720883457,2330,Eglise Pouvourville,43.548551,1.454741,0,1970324837186285,1
3377699720883458,12450,Estérel,43.543876,1.456388,0,1970324837186286,2
3377699720883459,12451,Estérel,43.544151,1.456228,0,1970324837186286,2
3377699720883460,12410,Aéropostale,43.542149,1.459287,0,1970324837186287,1
3377699720883461,12411,Aéropostale,43.542776,1.458315,0,1970324837186287,2
3377699720883462,12420,Salas,43.541696,1.461551,0,1970324837186288,1
3377699720883463,12421,Salas,43.541745,1.461446,0,1970324837186288,1
3377699720883464,12430,Ecole Gleyze-Vieille,43.544483,1.463870,0,1970324837186289,1
3377699720883465,12431,Ecole Gleyze-Vieille,43.544522,1.463758,0,1970324837186289,1
3377699720883466,2710,Fac Dentaire,43.564861,1.462415,0,1970324837186290,1
3377699720883467,2711,Fac Dentaire,43.564583,1.462291,0,1970324837186290,1
3377699720883468,3401,Hôpital Larrey,43.552358,1.453620,0,1970324837448244,1
3377699720883471,1521,Clotasses,43.555774,1.466489,0,1970324837186293,1
3377699720883472,1520,Clotasses,43.554553,1.467249,0,1970324837186293,1
3377699720883473,14821,Eglise Ramonville,43.551134,1.469505,0,1970324837186294,1
3377699720883474,14830,Lapeyrade,43.549556,1.471002,0,1970324837186295,1
3377699720883475,14831,Lapeyrade,43.550769,1.470316,0,1970324837186295,1
3377699720883476,14841,Poste de Ramonville,43.548153,1.472213,0,1970324837186296,1
3377699720883477,14840,Poste de Ramonville,43.547718,1.472495,0,1970324837186296,1
3377699720883478,14861,Pastourelles,43.543661,1.477259,0,1970324837186297,1
3377699720883479,14860,Pastourelles,43.543250,1.477352,0,1970324837186297,1
3377699720883481,14870,Deux Ormeaux,43.540921,1.478776,0,1970324837186298,1
3377699720883482,14871,Deux Ormeaux,43.540850,1.478929,0,1970324837186298,1
3377699720883486,14891,Suisse,43.536858,1.473245,0,1970324837186300,1
3377699720883487,14901,Tourterelles,43.535493,1.473194,0,1970324837186301,1
3377699720883488,14900,Tourterelles,43.535328,1.473258,0,1970324837186301,2
3377699720883489,14911,Coteaux,43.532625,1.476097,0,1970324837186302,1
3377699720883490,14910,Coteaux,43.532466,1.476123,0,1970324837186302,1
3377699720883491,14921,Mairie Auzeville,43.530111,1.479355,0,1970324837186303,1
3377699720883492,14920,Mairie Auzeville,43.529611,1.480000,0,1970324837186303,1
3377699720883493,14931,Prat,43.528196,1.481935,0,1970324837186304,1
3377699720883494,14930,Prat,43.528567,1.481792,0,1970324837186304,2
3377699720883495,14941,Mayrine,43.526460,1.484007,0,1970324837186305,1
3377699720883496,14940,Mayrine,43.526341,1.484150,0,1970324837186305,1
3377699720883499,1270,Charpy,43.561143,1.384216,0,1970324837186307,2
3377699720883500,1271,Charpy,43.561184,1.384383,0,1970324837186307,1
3377699720883501,2341,Eglise St-Simon,43.557145,1.380235,0,1970324837186308,1
3377699720883502,2340,Eglise St-Simon,43.557732,1.380784,0,1970324837186308,1
3377699720883503,1650,Françoise Dolto,43.555539,1.378041,0,1970324837186309,2
3377699720883504,1651,Françoise Dolto,43.555611,1.378315,0,1970324837186309,2
3377699720883505,7200,Villenouvelle,43.553606,1.375517,0,1970324837186310,2
3377699720883506,7201,Villenouvelle,43.553558,1.375636,0,1970324837186310,2
3377699720883507,12780,Bayès,43.556076,1.371226,0,1970324837186311,1
3377699720883508,12781,Bayès,43.555473,1.372139,0,1970324837186311,1
3377699720883509,1541,Coin Fermé,43.557530,1.368652,0,1970324837186312,1
3377699720883510,1540,Coin Fermé,43.557638,1.368666,0,1970324837186312,2
3377699720883513,12520,Glassière,43.556078,1.363502,0,1970324837186314,1
3377699720883514,12521,Glassière,43.555817,1.363420,0,1970324837186314,2
3377699720883515,12531,Troubadours,43.554239,1.360950,0,1970324837186315,1
3377699720883516,12530,Troubadours,43.554268,1.360097,0,1970324837186315,1
3377699720883517,12541,Bourdettes,43.552669,1.355432,0,1970324837186316,1
3377699720883518,12540,Bourdettes,43.552634,1.355235,0,1970324837186316,1
3377699720883519,12550,Bachecame Petit Jean,43.546137,1.350620,0,1970324837186317,1
3377699720883520,12551,Bachecame Petit Jean,43.546228,1.350866,0,1970324837186317,1
3377699720883521,12561,Somme,43.544892,1.347916,0,1970324837186318,1
3377699720883522,12560,Somme,43.544905,1.347595,0,1970324837186318,1
3377699720883523,12581,De Gaulle,43.541763,1.341640,0,1970324837186319,1
3377699720883524,12580,De Gaulle,43.541782,1.341518,0,1970324837186319,1
3377699720883525,12590,Pré Vicinal,43.540012,1.340394,0,1970324837186320,1
3377699720883526,12591,Pré Vicinal,43.540142,1.340661,0,1970324837186320,1
3377699720883527,12601,Vivier,43.537954,1.340109,0,1970324837186321,2
3377699720883528,12600,Vivier,43.537849,1.339650,0,1970324837186321,1
3377699720883529,12611,Béarn,43.536790,1.337700,0,1970324837186322,1
3377699720883530,12610,Béarn,43.536956,1.337823,0,1970324837186322,2
3377699720883547,12711,Montségur,43.519910,1.329522,0,1970324837186331,1
3377699720883548,12710,Montségur,43.520133,1.329576,0,1970324837186331,1
3377699720883549,12720,Surcouf,43.517917,1.327849,0,1970324837186332,1
3377699720883550,12721,Surcouf,43.518552,1.328470,0,1970324837186332,1
3377699720883551,12730,Croix,43.516661,1.326094,0,1970324837186333,1
3377699720883552,12731,Croix,43.516626,1.326250,0,1970324837186333,1
3377699720883553,12741,Berdeil,43.514458,1.323678,0,1970324837186334,1
3377699720883554,12740,Berdeil,43.514424,1.323467,0,1970324837186334,1
3377699720883557,12760,Maison de Retraite,43.514650,1.319594,0,1970324837186336,1
3377699720883558,12761,Maison de Retraite,43.514518,1.319675,0,1970324837186336,1
3377699720883560,4500,Mounède,43.572017,1.383072,0,1970324837186338,1
3377699720883561,4501,Mounède,43.571901,1.383037,0,1970324837186338,1
3377699720883562,2151,De Croutte,43.568595,1.378082,0,1970324837186339,1
3377699720883563,2150,De Croutte,43.568562,1.377845,0,1970324837186339,1
